,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo,q0_label,q1_label,q2_label,q4_label
477,Sat Jun 04 09:20:19 +0000 2022,BandyGit,NZ Prime Minister Jacinda Arden filmed exiting the offices of BlackRock in the US. Probably just receiving her latest set of instructions. https://t.co/fWSJPcQJf2,45,58,1.53E+18,,,,,
478,Fri Jun 03 23:02:38 +0000 2022,BandyGit,"@MattWalshBlog Really enjoyed the film. The trans movement are so defensive when asked a direct question, must be because they are not used to being challenged. All they could do was throw a hissy fit 😄",0,0,1.53E+18,,,,,
479,Fri Jun 03 22:47:55 +0000 2022,BandyGit,Candace Owen is right when she says ‘We are facing a deficit of courage all around the world right now’. https://t.co/wX5ni54tKt,1,0,1.53E+18,,,,,
480,Fri Jun 03 21:54:13 +0000 2022,BandyGit,"When our govt &amp; NHS said the jabs were safe for pregnant women, THEY WERE LYING. https://t.co/LTgwY9nYBv",3,8,1.53E+18,,,,,
481,Fri Jun 03 17:54:36 +0000 2022,BandyGit,"@JuliaHB1 @AllisonPearson Such an amazing woman, has a WEF puppet and a nonce for sons.",0,3,1.53E+18,,,,,
482,Fri Jun 03 17:46:30 +0000 2022,BandyGit,"@PymPurnell There is something in those jabs that is affecting brains, there must be, it’s like living in an open air lunatic asylum.",0,4,1.53E+18,,,,,
483,Fri Jun 03 13:58:23 +0000 2022,BandyGit,Leaked clip from NHS x-ray training video showing staff how to deal with trans patient. https://t.co/1GZDNKd8Ri,0,3,1.53E+18,,,,,
484,Fri Jun 03 12:51:27 +0000 2022,BandyGit,"@MattWalshBlog U are doing great work Matt. 
 The comedy series Little Britain also showed how the average person views the trans issue👇🏻 https://t.co/4LlLuJccwO",0,1,1.53E+18,,,,,
485,Thu Jun 02 08:34:04 +0000 2022,BandyGit,"BREAKING NEWS 27 May 2022. The government has just quietly WITHDRAWN all the healthcare setting COVID-19 guidance. There is absolutely NO JUSTIFICATION for any mask wearing, any restrictions on visitation, any excuses... it's OVER! SHARE FAR &amp; WIDE!!! 
 
 https://t.co/7Q4SKsB2tK https://t.co/af6FxUfKYF",283,0,1.53E+18,,,,,
486,Wed Jun 01 19:57:45 +0000 2022,BandyGit,@ThinkingSlow1 @AndyHammers But Italy have lifted all restrictions for holidaymakers so all the blinkered dimwits think everything’s ok.,0,0,1.53E+18,,,,,
487,Wed Jun 01 18:48:12 +0000 2022,BandyGit,"@Hogshead3Au @sharrond62 @TMZ A man dressed as a woman is still a man, as shown in the comedy sketch show Little Britain 👇🏻 https://t.co/rW5zy925aW",0,6,1.53E+18,,,,,
488,Wed Jun 01 13:33:10 +0000 2022,BandyGit,@Songbir40253612 The unjabbed in Western Australia can walk around like this 👇🏻 https://t.co/qCVi7W1aJI,2,35,1.53E+18,,,,,
489,Wed Jun 01 12:35:27 +0000 2022,BandyGit,"@Arwenstar The deaths of children will be classed as ‘natural causes’ as well. 
 They can normalise this nonsense because most of the public will never accept that the jabs are dangerous, it’s too much for them to admit.",1,8,1.53E+18,,yes,yes,yes,yes
490,Wed Jun 01 12:16:53 +0000 2022,BandyGit,"To everyone that willingly went along with lockdowns, said nothing as small businesses went bankrupt, regularly got tested, got jabbed on demand, dutifully wore masks, let’s see u publicly take credit for what your compliance has achieved 👇🏻 https://t.co/GA5wcJ2rI2",2,2,1.53E+18,,,,,
491,Wed Jun 01 09:48:43 +0000 2022,BandyGit,@BareReality He’s a member of the KFA (Kiddie Fiddlers Alliance).,0,2,1.53E+18,,,,,
492,Wed Jun 01 09:41:39 +0000 2022,BandyGit,@LukeJohnsonRCP This country is fucked.,0,1,1.53E+18,,,,,
493,Wed Jun 01 09:39:09 +0000 2022,BandyGit,@TalkTV How many of them are self employed and unjabbed?,0,3,1.53E+18,,,,,
494,Tue May 31 20:00:08 +0000 2022,BandyGit,"It’s ok, they’ve removed the Nazi symbol from their uniform, therefore they’re obviously not Nazis anymore. https://t.co/x6YmE6JjHd",0,1,1.53E+18,,,,,
495,Tue May 31 17:44:39 +0000 2022,BandyGit,@BernieSpofforth @calvinrobinson He’s a WEF nonce.,0,3,1.53E+18,,,,,
496,Tue May 31 17:22:25 +0000 2022,BandyGit,@VictoryDay_Hope It was great to be a part of it ✊🏻,0,2,1.53E+18,,,,,
497,Tue May 31 17:18:18 +0000 2022,BandyGit,@TinkerCunt_ https://t.co/W78BNtel0K,0,1,1.53E+18,,,,,
498,Tue May 31 17:08:30 +0000 2022,BandyGit,2/2 https://t.co/2tl70hF41K,0,1,1.53E+18,,,,,
499,Tue May 31 17:03:59 +0000 2022,BandyGit,"Interesting couple of video clips of Dr Tom Cowan talking about the lack of proof of the existence of a virus &amp; the famous PCR test which has been used to justify everything in the last 2+ years.
 1/2 https://t.co/Ou4bAeD4P3",0,1,1.53E+18,,,,,
500,Tue May 31 13:01:58 +0000 2022,BandyGit,"@sophielouisecc Because they weren’t ‘wrong’, they were pushing a fear narrative as instructed by the government.",0,0,1.53E+18,,,,,
501,Mon May 30 19:43:32 +0000 2022,BandyGit,3/3 https://t.co/VrLkFWfKn2,0,1,1.53E+18,,,,,
502,Mon May 30 19:39:37 +0000 2022,BandyGit,2/3 https://t.co/znFbh4z9Ra,0,1,1.53E+18,,,,,
503,Mon May 30 19:29:58 +0000 2022,BandyGit,"These clips from the comedy show Brass Eye in the 90’s prove how easy it is to get celebs/actors to raise awareness about global issues (real or imagined). 
 In this episode they were highlighting the dangers of ‘heavy electricity’😀
 1/3 https://t.co/Psou96kBdF",0,1,1.53E+18,,,,,
504,Mon May 30 15:41:13 +0000 2022,BandyGit,"Our PM &amp; senior govt officials are members of The WEF, an organisation led by a Nazi that supports China’s inhumane lockdown policy &amp; wants to ‘reset’ the world.
 Not one of our 650 MP’s has denounced the WEF. 
 No one is going to save us so be prepared to fight.
 #ResistTheReset https://t.co/Dg3Q5y7aWd",0,2,1.53E+18,,,,,
505,Mon May 30 13:08:17 +0000 2022,BandyGit,"🚨MUST WATCH: Special Envoy on Covid for the WHO, Dr David Nabarro, claims I ""ambushed"" him at the WEF but never responded to my multiple requests for a sit-down interview.
 
 So, I'm sharing what he didn't want you to see.
 
 Shame if it went viral.
 
 MORE: https://t.co/uvbDgOBC1l https://t.co/sABjMc7PTL",8858,0,1.53E+18,,,,,
506,Mon May 30 08:03:13 +0000 2022,BandyGit,"Shame about cost of living says @RishiSunak 
 
 Global forces, nothing we can do
 
 £37b fraudulent Covid loans
 £37b Test &amp; Trace fiasco
 £8.7b PPE written off
 £512m ventilators never used
 £500m Nightingales
 As for lockdowns: forget it
 
 Accountability needed
 https://t.co/Q190D4CLfl",551,0,1.53E+18,,,,,
507,Sun May 29 22:27:55 +0000 2022,BandyGit,Some people refuse to watch this video simply because they don't want to wake up from the illusion they believe to be true. https://t.co/6cPb5xqvzx,209,0,1.53E+18,,,,,
508,Sun May 29 20:38:02 +0000 2022,BandyGit,"@bee_terrence @PTruthspeaker I preferred the good old days when scientists used to receive awards for inventing drugs that prevented or cured disease, not caused it.",9,58,1.53E+18,,,,,
509,Sun May 29 19:38:51 +0000 2022,BandyGit,"2022: a normal day in a UK school.
 Teacher: Where’s Lenny Baker, anyone seen him today?
 Pupil: She’s now called Loretta Baker, she’s trans.
 Teacher: She? Ok, is she in school today?
 Pupil: No, she won’t be in, she had a heart attack while playing for the girls hockey team.",0,2,1.53E+18,,,,,
510,Sun May 29 17:58:34 +0000 2022,BandyGit,"They say it’s a vaccine, it isn’t.
 They say it prevents sickness, it doesn’t, it causes it.
 They say it prevents transmission, it doesn’t.
 They say it prevents death, it doesn’t, it causes it.
 It is the most dangerous &amp; useless product in history.",2,6,1.53E+18,,,,,
511,Sun May 29 15:13:28 +0000 2022,BandyGit,@FunTimeFred1 How are these people not hiding with embarrassment? It’s too ridiculous for words now.,0,1,1.53E+18,,,,,
512,Sun May 29 15:09:40 +0000 2022,BandyGit,It’s good to reminisce about the days before ‘the science’ changed. https://t.co/lCNJOCHT7p,0,2,1.53E+18,,,,,
513,Sun May 29 15:05:53 +0000 2022,BandyGit,"@NemesisUnicorn @KevinAn48751902 It’s totally normal to have a photographer / reporter in the room with u while u sit with your dying husband, everybody does it.",0,1,1.53E+18,,,,,
514,Sun May 29 15:01:45 +0000 2022,BandyGit,@CJB3331 He’s grateful for the vaccines AND the treatments 🤣,0,8,1.53E+18,,,,,
515,Sat May 28 21:19:56 +0000 2022,BandyGit,@DavidCu87627414 @Sks2Gn Everyone seems to have forgotten 2009. https://t.co/aBlxh6Y0hG,2,3,1.53E+18,,,,,
516,Sat May 28 19:46:50 +0000 2022,BandyGit,@CharlotteEmmaUK I don’t think I’ve seen so many blatant lies in a single video. They should all be ashamed of themselves.,0,1,1.53E+18,,,,,
517,Fri May 27 14:23:57 +0000 2022,BandyGit,"Hopefully Dolores Cahill’s predictions will be wrong, but if it happens to MP’s, health officials, media &amp; celebs that have relentlessly pushed the jabs &amp; lockdowns then I’m sure we wouldn’t be too upset. https://t.co/T9sg0gfG66",1,2,1.53E+18,,,,,
518,Fri May 27 12:05:04 +0000 2022,BandyGit,@nasdaily @wef Did u find any polyps up there?,0,1,1.53E+18,,,,,
519,Fri May 27 11:39:34 +0000 2022,BandyGit,A little reminder from just over 2 years ago before ‘the science’ changed. https://t.co/3eSIyJ2BUu https://t.co/JxIj6YdvXw,9,13,1.53E+18,,,,,
520,Fri May 27 11:01:18 +0000 2022,BandyGit,@JamesMelville It’s not as if they even try to hide it 👇🏻 https://t.co/ynUnDjibR4,0,2,1.53E+18,,,,,
521,Thu May 26 20:54:32 +0000 2022,BandyGit,"Bill Gates : billionaire, vaccine expert, soothsayer.
  #BillGatesBioTerrorist https://t.co/3GzvTCZ2u2",2,4,1.53E+18,,,,,
522,Thu May 26 13:13:44 +0000 2022,BandyGit,"@TinkerCunt_ That’s an outrageous suggestion 😄👇🏻
 
 https://t.co/v7yJHl9emm",0,2,1.53E+18,,,,,
523,Thu May 26 13:11:35 +0000 2022,BandyGit,Totally unbiased TV channels 👇🏻 https://t.co/w7UaK1FY0e,0,2,1.53E+18,,,,,
524,Wed May 25 20:39:05 +0000 2022,BandyGit,@CharlotteEmmaUK FFS what a line up.,0,0,1.53E+18,,,,,
525,Wed May 25 20:25:18 +0000 2022,BandyGit,"2,200 famous people in Spain found to have fake covid jab certificates.
 Obviously this has happened in every country, inc the UK.
 I wonder how many of the smug celebs pushing the jabs are fakecinated?
 
 https://t.co/jT6nAKUTjT",0,2,1.53E+18,,yes,yes,yes,yes
526,Wed May 25 19:49:08 +0000 2022,BandyGit,"@BareReality @davehawkinsSOA They knew exactly what they were doing with lockdowns. They’ve resulted in thousands of ruined businesses &amp; livelihoods, ill health (physical &amp; mental) &amp; a ruined economy. All planned.",0,2,1.53E+18,,,,,
527,Wed May 25 17:24:16 +0000 2022,BandyGit,"@Arwenstar I saw that tweeted from someone else earlier but assumed it was old footage, how can they still be saying this shite today, incredible. They are scum.",0,2,1.53E+18,,,,,
528,Wed May 25 17:16:47 +0000 2022,BandyGit,"@Moosefucker She’s a big fan of the jabs apparently 😄
 https://t.co/7cZVzKiM0b",0,0,1.53E+18,,,,,
529,Wed May 25 16:18:33 +0000 2022,BandyGit,A compilation of the relentless propaganda from the vile Pharmedia scum. https://t.co/CQbU8INRkg,2,3,1.53E+18,,,,,
530,Wed May 25 15:34:48 +0000 2022,BandyGit,‘Compliance’ by Muse could be the theme song for the World Economic Forum 👇🏻 https://t.co/lKEKolCn5x,0,1,1.53E+18,,,,,
531,Wed May 25 13:24:47 +0000 2022,BandyGit,@TinkerCunt_ Definitely. None of these ‘incidents’ are random.,0,1,1.53E+18,,,,,
532,Wed May 25 12:32:57 +0000 2022,BandyGit,@Moosefucker A great excuse to skive off from work.,0,0,1.53E+18,,,,,
533,Tue May 24 17:19:26 +0000 2022,BandyGit,"@Moosefucker I saw that clip &amp; it was spot on, but I just can’t get past how much of a massive disappointment he’s been the last 2 years.",0,0,1.53E+18,,,,,
534,Tue May 24 17:15:29 +0000 2022,BandyGit,"@PhilipCSwales @Moosefucker Same with me, I tried to wake them but failed miserably.",0,0,1.53E+18,,,,,
535,Tue May 24 17:02:33 +0000 2022,BandyGit,Because gender ideology is the most insane load of utter bullshit the world has ever seen and it deserves to be mocked relentlessly and without mercy. Any other questions? https://t.co/wdqmAvDDMf,640,0,1.53E+18,,,,,
536,Tue May 24 17:01:58 +0000 2022,BandyGit,@MattWalshBlog Nailed it 👍🏻,0,2,1.53E+18,,,,,
537,Tue May 24 16:11:59 +0000 2022,BandyGit,"Recommend reading ‘The 13 Satanic Bloodlines - Paving the Road to Hell’ by Robin de Ruiter.
 Very informative 👍🏻 https://t.co/S76LJntu09",2,4,1.53E+18,,,,,
538,Tue May 24 15:56:35 +0000 2022,BandyGit,"""Individual carbon footprint tracker. This is something that we're working on"". 
 
 It couldn't be any more obvious that #vaccinepassports were the prelude to digital wallets &amp; a social credit score based system. 
 
 This is an admission, not a conspiracy theory. https://t.co/dxmCM1mMev",984,0,1.53E+18,,,,,
539,Tue May 24 15:54:15 +0000 2022,BandyGit,"#BREAKING: UN Special Envoy for Climate Action Mark Carney pushes my microphone away, trying to avoid scrutiny over his blatant hypocrisy in being a part of such a huge carbon footprint in Davos.
 
 MORE: https://t.co/uvbDgOkyZl https://t.co/nJjvTnmNq7",6002,0,1.53E+18,,no,,,
540,Tue May 24 15:16:39 +0000 2022,BandyGit,@BelindasHandbag @ClareCraigPath 😄,0,0,1.53E+18,,,,,
541,Tue May 24 15:00:17 +0000 2022,BandyGit,@BelindasHandbag @ClareCraigPath That seems to be very common. I bet they thanked the jabs though 😄,0,0,1.53E+18,,,,,
542,Tue May 24 14:51:49 +0000 2022,BandyGit,@bobscartoons https://t.co/B9pPXskRw4,0,1,1.53E+18,,,,,
543,Tue May 24 14:46:04 +0000 2022,BandyGit,@ClareCraigPath The jab worshippers will never accept they were lied to… https://t.co/oeTBGL3iQq,4,5,1.53E+18,,,,,
544,Tue May 24 09:14:31 +0000 2022,BandyGit,"Stéphane Bancel, CEO of Moderna:
 
 ""it's sad to say, I'm in the process of throwing 30 million doses in the garbage because nobody wants them. We have a big demand problem.""
 
 Notes that China doesn't want any MRNA products and how there's 7 billion doses.
 
 https://t.co/xfKZbVT8RJ https://t.co/WVboChDma7",3037,0,1.53E+18,,,,,
545,Tue May 24 08:00:48 +0000 2022,BandyGit,"@TheFreds You’re upsetting the right people 👍🏻. 
 The media are all following the same global agenda script. https://t.co/MKPntvkICF",1,4,1.53E+18,,,,,
546,Mon May 23 13:08:30 +0000 2022,BandyGit,"Millions of businesses around the world were classed as ‘non-essential’ during lockdowns &amp; forced to close, but Amazon profits increased.
 At least they ‘kept their workers safe’, it was reported on every TV news channel so it must be true, right? https://t.co/nB7NLZ04Ze",0,1,1.53E+18,,,,,
547,Mon May 23 10:25:58 +0000 2022,BandyGit,"Well, it looks like the Ministry of Truth has been at it again.
 
 The Government has altered key factual information about Monkeypox on the NHS website to fit their desired narrative.
 
 We see you... 👀 https://t.co/eODou5hKEO",482,0,1.53E+18,,,,,
548,Mon May 23 09:59:44 +0000 2022,BandyGit,"Tourism video for Canada with slogan ‘For Glowing Hearts’.
 Is that another cardiological issue caused by the jabs? https://t.co/09ei7aT9G0",0,2,1.53E+18,,,,,
549,Sun May 22 21:32:02 +0000 2022,BandyGit,@JeremyVineOn5 Vine has just received his brown envelope so he’s starting the fear porn again.,0,1,1.53E+18,,,,,
550,Sun May 22 19:52:24 +0000 2022,BandyGit,"To everyone that has friends/relatives that fully bought into the covid scam but are now ridiculing the monkey pox ‘outbreak’, be sure to remind them the stories are from the very same people that provided the covid ‘facts’ &amp; ask why they don’t trust them this time.",3,11,1.53E+18,,,,,
551,Sun May 22 14:26:40 +0000 2022,BandyGit,@UKTwinds I reckon it was this bloke. https://t.co/IbuIrtOaL3,0,6,1.53E+18,,,,,
552,Sun May 22 14:03:49 +0000 2022,BandyGit,Looks like someone is showing symptoms of monkey pox 👇🏻 https://t.co/KhTkfgEkyU,0,5,1.53E+18,,,,,
553,Sun May 22 11:04:15 +0000 2022,BandyGit,@sophielouisecc As if any of the WEF members have had the de-pop shots.,0,3,1.53E+18,,,,,
554,Sat May 21 23:19:22 +0000 2022,BandyGit,@BelindasHandbag Classic stuff 😄,0,1,1.53E+18,,,,,
555,Sat May 21 16:30:43 +0000 2022,BandyGit,"In 2009 it was rinse &amp; repeat cycle 👇🏻
 
 https://t.co/1LqVFlrDvc",0,1,1.53E+18,,,,,
556,Sat May 21 12:29:24 +0000 2022,BandyGit,2/2 https://t.co/VvD812uRIT,0,1,1.53E+18,,,,,
557,Sat May 21 12:25:00 +0000 2022,BandyGit,"The Swine Flu scam returned in 2009.
 WHO + Pharma + Govts = Corruption. 
 1/2 https://t.co/2raUQ6MpVN",0,1,1.53E+18,,no,,,
558,Sat May 21 09:49:07 +0000 2022,BandyGit,@simoncooper32 @manny_tell @Sks2Gn Misinformation? U must be talking about the government and the NHS. Recommending 5 year olds get experimental jabs for no medical benefit is disgraceful.,0,2,1.53E+18,,,,,
559,Fri May 20 22:30:27 +0000 2022,BandyGit,"Health officials in all countries have zero credibility after the last 2 years. The CDC had already used the same ‘spread panic, push unnecessary vaccines’ tactic in the US in 1976, so why do people still trust them? https://t.co/TBHk0dCTMA",28,34,1.53E+18,,,,,
560,Fri May 20 21:13:16 +0000 2022,BandyGit,@danwootton @Lilybil24762994 https://t.co/ORXbtxOTow https://t.co/nfepLECpXC,0,0,1.53E+18,,,,,
561,Fri May 20 16:54:20 +0000 2022,BandyGit,"The public were warned 50 years ago to ‘Turn off your television sets’.
 If you haven’t done it already, please do it now &amp; cancel your TV licence, stop funding the propaganda. https://t.co/7DDw54JlIJ",1,3,1.53E+18,,no,,,
